ndc_clean,drug_name,img_path,disc,pill_id,split
50419040201,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YASMIN 28 DAY],data/consumer_512px/disc080/CVEU8DNX6G7TDP3A7Y-Z-C9BNP369MC.JPG,80,1485,train
50419040201,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YASMIN 28 DAY],data/consumer_512px/disc008/4_5!YACAOXQI2D0GTJ4F2F8FK_95W_.JPG,8,1485,train
50419040201,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG ORAL TABLET) / 7 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YASMIN 28 DAY],data/consumer_512px/disc003/0SN49-MJLOAM0!MXF4!BZF18A3CPRS.JPG,3,1485,test
50419040301,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 7 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [SAFYRAL 28 DAY],data/consumer_512px/disc014/B!PA!3ZX_S3IQTW54Z4K8E42E406IDC.JPG,14,1486,val
50419040301,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 7 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [SAFYRAL 28 DAY],data/consumer_512px/disc016/B0RM3094TGW7EV-FWM!7CK8WSEL2ODE.JPG,16,1486,train
50419040301,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 7 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [SAFYRAL 28 DAY],data/consumer_512px/disc046/BSYNV60VNG5A6V3A4HZ9KCXVFWSS8!7.JPG,46,1486,train
50419040301,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 7 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [SAFYRAL 28 DAY],data/consumer_512px/disc073/COX_V5PCQR-BXQX3F3SAB0QAGE5IU64.JPG,73,1486,train
50419040301,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 7 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [SAFYRAL 28 DAY],data/consumer_512px/disc085/D1KY7YLAMCY43DQEMRANFH0IZR5U!0.JPG,85,1486,train
50419040301,{21 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.03 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 7 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [SAFYRAL 28 DAY],data/consumer_512px/disc085/D3A45CICLJAAMPIMQ8M-3-IXT6HXWU.JPG,85,1486,test
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc109/ZRH0PY1FF7QC5YA6RMMCP23TDPXY_V.JPG,109,1487,train
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc001/!DJ!6JMSZ4UANSPAMXMP1644N8_FWP.JPG,1,1487,train
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc031/BE78IRQPXJ3K-FK95!MAYHYS43N5O7S.JPG,31,1487,test
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc031/BEL5HH6TV!3-W544A1YEWBPPEQ3V!3_.JPG,31,1487,train
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc032/BFBPFC!ZX96-JZJ0QUUENCC62D10!XY.JPG,32,1487,train
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc052/BY2D8HRGJX4P7J1491RMJEY1H5E7YEW.JPG,52,1487,train
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc053/BZ1D3G95X9KBPV-7I20B_4PVSITT_4U.JPG,53,1487,test
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc005/1T_07J0OM6ZO3Q4_5LX!XU_7ISNWML.JPG,5,1487,val
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc083/CYD2U0IFAS9FZONWWPXQMVH!!!-XKUO.JPG,83,1487,train
50419040501,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG ORAL TABLET) / 4 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [YAZ 28 DAY],data/consumer_512px/disc083/CYXXSM2RXC7NP0IK80XWGR4K081WK6H.JPG,83,1487,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc108/YH1J!XH0T65_Y-_0ANJ0-JCTPXDA6B.JPG,108,1488,test
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc108/YH1J!XH0T65_Y-_0ANJ0-JCTPXDA6B.JPG,108,1488,val
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc024/B7WL8DQGAHVLB-4-5DREREG95VHH3Z-.JPG,24,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc024/B7WL8DQGAHVLB-4-5DREREG95VHH3Z-.JPG,24,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc003/0IX88PFCR5!4Q252J8K9SI27595F_F.JPG,3,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc003/0IX88PFCR5!4Q252J8K9SI27595F_F.JPG,3,1488,val
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc053/BZ8TP-IR_D4S_93G7KB9U7ONCD20QIN.JPG,53,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc053/BZ8TP-IR_D4S_93G7KB9U7ONCD20QIN.JPG,53,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc005/1Z94PRPBUS5EG2SFUT2I0SOLX_-ZCG.JPG,5,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc005/1Z94PRPBUS5EG2SFUT2I0SOLX_-ZCG.JPG,5,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc068/CKOMRIBQD1WRAKLGE_DXU0WU!7S7GSE.JPG,68,1488,test
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc068/CKOMRIBQD1WRAKLGE_DXU0WU!7S7GSE.JPG,68,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc080/CVW3PRS0A93-CSBZLJAKQRA9KTTDZKV.JPG,80,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc080/CVW3PRS0A93-CSBZLJAKQRA9KTTDZKV.JPG,80,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc008/5FJ!HZGY!91OZ8XKK3A-!Y2LZI4H4G.JPG,8,1488,test
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc008/5FJ!HZGY!91OZ8XKK3A-!Y2LZI4H4G.JPG,8,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc041/BO13BN155GDXUL77E1R13Q9D76!T-J4.JPG,41,1488,train
50419040701,{24 (DROSPIRENONE 3 MG / ETHINYL ESTRADIOL 0.02 MG / LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) / 4 (LEVOMEFOLATE CALCIUM 0.451 MG ORAL TABLET) } PACK [BEYAZ 28 DAY],data/consumer_512px/disc041/BO13BN155GDXUL77E1R13Q9D76!T-J4.JPG,41,1488,test
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc100/R7JSTI!WB3L_27QU0VLG6T5WFW3-B5.JPG,100,1489,test
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc032/BG-EB8B8NTOIULPXDMM4K0DORJS212-.JPG,32,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc046/BSM58KROI3_WZF4NPEKVY35SQV7ASP8.JPG,46,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc052/BY5IICMBL08X95QTRQDU2-D8CIV42-!.JPG,52,1489,test
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc053/BZHEGE_S!O5JA_REJ7HPK5I-EDBV1NO.JPG,53,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc053/BZHYORC!88_TD-R12RP!2N_K3QE2G3A.JPG,53,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc005/22EJHN-5DX0RWMCU2TWLJJYTSNDE1B.JPG,5,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc080/CVERLVA5RSDJQZS7ZCBT0-4HK0NXP!8.JPG,80,1489,test
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc016/B1!8-RAE-6GM4K4NZ0XVCSQW1!OC_BB.JPG,16,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc025/B9AO3H_XQ977T4388G8_NF9PPEHAJCV.JPG,25,1489,train
50419040901,{5 (DIENOGEST 2 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 17 (DIENOGEST 3 MG / ESTRADIOL VALERATE 2 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 1 MG ORAL TABLET) / 2 (ESTRADIOL VALERATE 3 MG ORAL TABLET) / 2 (INERT INGREDIENTS 1 MG ORAL TABLET) } PACK [NATAZIA 28 DAY],data/consumer_512px/disc047/BTT7_4EBQ-1_JNDVLMYJO9Z82AN-9RH.JPG,47,1489,val
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc109/Z_C7_YUJ8N0!PA!85FHLYM!SR9T3B0.JPG,109,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc020/B46G9EQFWGZAZCZN56_SDHNGL2AUZUK.JPG,20,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc020/B4F-V9B-D!X4PHPZ8RIG6Q236HWL2VO.JPG,20,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc032/BFE455A1N1QEX96E-42K6I54U0RF2-N.JPG,32,1490,val
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc032/BFV9PBNPAHE!TO-GND6-JA5KQENANRI.JPG,32,1490,test
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc003/05V-620-O4IZM89!KE7-D_A4FPJ6ZU.JPG,3,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc043/BPYWRQ9S4DSQPPCY2P6Q66GIXTSBTLK.JPG,43,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc066/CJ2JDX6!4OT3AWJ92MNLZ_KH_QAQIBB.JPG,66,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc080/CVK_AIRH7FZVSUAN2GTQ1EXIWQ5Y!PG.JPG,80,1490,train
50419048858,SORAFENIB 200 MG ORAL TABLET [NEXAVAR],data/consumer_512px/disc083/CYZI75ADN3FZ5ZE5U3U2PXB4LEUWNMU.JPG,83,1490,test
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc014/B!N3LV5YNCR5IGI6_WID9F2Q!PL0URO.JPG,14,1491,train
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc027/BAVCFV78ZJ2GVDKTBRC82BIIGRRSQVS.JPG,27,1491,train
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc032/BF6XQS5QC3!!79U2XAIUNDY5!2TPBY8.JPG,32,1491,train
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc032/BG!HK!VPQHMY636V2502HCLJ70LQ78L.JPG,32,1491,train
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc043/BPR3RF7KZX06EN0VQEHL4448EEJVWHI.JPG,43,1491,val
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc046/BT!LLD5MB4IR8LEI88ZC47LY0AKFQI5.JPG,46,1491,test
50419070105,24 HR NIFEDIPINE 30 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc083/CYLSJDUOO-F15KD9PX45PNN9X37EL53.JPG,83,1491,test
50419070205,24 HR NIFEDIPINE 60 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc100/RK1UVFDHJZKKE1IX!3IEAVZKCHXCC0.JPG,100,1492,val
50419070205,24 HR NIFEDIPINE 60 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc016/B08ZKPI5XUM!XKPUQGCR7CGYO!BKD6U.JPG,16,1492,train
50419070205,24 HR NIFEDIPINE 60 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc068/CKM_-QTR12!OC-8FV1-EAS15337CG-I.JPG,68,1492,train
50419070205,24 HR NIFEDIPINE 60 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc071/CNGH896A_LPSS8GGW8E91EQQUEV99YW.JPG,71,1492,test
50419070205,24 HR NIFEDIPINE 60 MG EXTENDED RELEASE ORAL TABLET [ADALAT],data/consumer_512px/disc071/CNIE0NVHO_5OZGN3J4XAFBEZ9IKM8MQ.JPG,71,1492,train
50458009801,PENTOSAN POLYSULFATE 100 MG ORAL CAPSULE [ELMIRON],data/consumer_512px/disc016/B0TQ_QF7C6JX854E-W0PU6T7L16_XZT.JPG,16,1493,train
50458009801,PENTOSAN POLYSULFATE 100 MG ORAL CAPSULE [ELMIRON],data/consumer_512px/disc020/B4JCXSZNXL72VNC5F-HYL49YU_IM9C!.JPG,20,1493,test
50458009801,PENTOSAN POLYSULFATE 100 MG ORAL CAPSULE [ELMIRON],data/consumer_512px/disc041/BOF2OPUOHY6HZG0_AX4GKOOJ!_FKJI-.JPG,41,1493,train
50458009801,PENTOSAN POLYSULFATE 100 MG ORAL CAPSULE [ELMIRON],data/consumer_512px/disc043/BPDOZ778M3C8VVE6T6U!0RTC4XO6V9-.JPG,43,1493,train
50458009801,PENTOSAN POLYSULFATE 100 MG ORAL CAPSULE [ELMIRON],data/consumer_512px/disc052/BYJGOU_QJQATD1P!HEUY4O2MOE0U_9Y.JPG,52,1493,val
50458009801,PENTOSAN POLYSULFATE 100 MG ORAL CAPSULE [ELMIRON],data/consumer_512px/disc083/CYLLWTHJ45K5V5RLF-J9UYPRXBB_8SJ.JPG,83,1493,train
50458030006,RISPERIDONE 1 MG ORAL TABLET [RISPERDAL],data/consumer_512px/disc014/B-06QYKWWTRKT861VBIL26IP-AEGGV2.JPG,14,1494,test
50458030006,RISPERIDONE 1 MG ORAL TABLET [RISPERDAL],data/consumer_512px/disc024/B7RC7T5ELHW4M3VGIY1_JIU_XA77WCX.JPG,24,1494,train
50458030006,RISPERIDONE 1 MG ORAL TABLET [RISPERDAL],data/consumer_512px/disc031/BECZHYLZCNVIFK2MQ_0_SEM-MM_L-5G.JPG,31,1494,train
50458030006,RISPERIDONE 1 MG ORAL TABLET [RISPERDAL],data/consumer_512px/disc041/BO2ABA7-6CBTQMD5G--2UYGT-4PKB4K.JPG,41,1494,train
50458030006,RISPERIDONE 1 MG ORAL TABLET [RISPERDAL],data/consumer_512px/disc073/CP95UVZTIWUEBNBEBTALGLM843KTDK3.JPG,73,1494,val
50458030006,RISPERIDONE 1 MG ORAL TABLET [RISPERDAL],data/consumer_512px/disc083/CYF75K7X4PFL0P8V0DDIFDIWN-2QLVJ.JPG,83,1494,train
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc020/B3XOI1AAB!QDLL4PMWS7ZYIPX1E1YIJ.JPG,20,1495,train
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc020/B3Z8WDBFAUJ_GVLK73V5U-!U8!27GBC.JPG,20,1495,test
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc027/BAV45OHO!AEE54E16P3D2_RATGRFATA.JPG,27,1495,test
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc052/BYJ691KO7GH-D3Z2Q5245UT10X3694F.JPG,52,1495,train
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc056/C0W-LBIZCUCTRM2EN_95UMQF8IWVQRY.JPG,56,1495,val
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc066/CJ76RD62QWALA!KJHBBAC_37KIJV_XA.JPG,66,1495,train
50458055101,24 HR PALIPERIDONE 6 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc083/CYD_OA2RKE4UX2R8WUKR0H0A_!VSC8S.JPG,83,1495,train
50458055201,24 HR PALIPERIDONE 9 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc100/RHEFZNOH_YAW4JROPNKQVVDLHMMLS.JPG,100,1496,val
50458055201,24 HR PALIPERIDONE 9 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc020/B44G90CAUI59JCUV8!TO86VM27SCWN4.JPG,20,1496,test
50458055201,24 HR PALIPERIDONE 9 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc024/B8D7-36QLPAQOAXI3WTGQY5HDK81Y-X.JPG,24,1496,train
50458055201,24 HR PALIPERIDONE 9 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc047/BTL5BW4ISN0VAEDDAGNU9Q35NNIP56K.JPG,47,1496,train
50458055201,24 HR PALIPERIDONE 9 MG EXTENDED RELEASE ORAL TABLET [INVEGA],data/consumer_512px/disc066/CI7VXLQ4FTQCQHAUM61FBPXK-NP-03J.JPG,66,1496,train
